index,Date,Time [h],Energy Consumption [kWh]Eimp63 (kWh),Energy Consumption [kWh]Eimp64 (kWh)
431,2017-08-18,23,0.200074,0.5000020000000001
432,2017-08-19,0,0.199952,0.19995200000000002
433,2017-08-19,1,0.199952,0.19995200000000002
434,2017-08-19,2,0.100098,0.30005000000000004
435,2017-08-19,3,0.199952,0.19995200000000002
436,2017-08-19,4,0.099976,0.19995200000000002
437,2017-08-19,5,0.200074,0.200196
438,2017-08-19,6,0.199952,0.19995200000000002
439,2017-08-19,7,0.099976,0.099854
440,2017-08-19,8,0.200074,0.8000520000000001
441,2017-08-19,9,0.399904,0.40014800000000006
442,2017-08-19,10,0.100098,0.39990400000000004
443,2017-08-19,11,0.099976,0.30005000000000004
444,2017-08-19,12,0.099976,0.39990400000000004
445,2017-08-19,13,0.199952,0.9001500000000001
446,2017-08-19,14,0.100098,0.39990400000000004
447,2017-08-19,15,0.299928,0.8000520000000001
448,2017-08-19,16,0.200074,0.30005000000000004
449,2017-08-19,17,1.500006,0.39990400000000004
450,2017-08-19,18,0.299928,0.5000020000000001
451,2017-08-19,19,0.200074,0.39990400000000004
452,2017-08-19,20,0.199952,0.7001980000000001
453,2017-08-19,21,0.199952,0.8999060000000001
454,2017-08-19,22,0.100098,0.5000020000000001
455,2017-08-19,23,0.099976,0.5000020000000001
456,2017-08-20,0,0.099976,0.5000020000000001
457,2017-08-20,1,0.099976,0.39990400000000004
458,2017-08-20,2,0.099976,0.200196
459,2017-08-20,3,0.100098,0.299806
460,2017-08-20,4,0.099976,0.30005000000000004
461,2017-08-20,5,0.199952,0.19995200000000002
462,2017-08-20,6,0.099976,0.30005000000000004
463,2017-08-20,7,0.100098,0.40014800000000006
464,2017-08-20,8,0.199952,0.39990400000000004
465,2017-08-20,9,0.099976,0.39990400000000004
466,2017-08-20,10,0.099976,0.30005000000000004
467,2017-08-20,11,0.100098,0.5000020000000001
468,2017-08-20,12,0.099976,0.40014800000000006
469,2017-08-20,13,0.099976,0.39990400000000004
470,2017-08-20,14,0.0,0.5000020000000001
471,2017-08-20,15,0.199952,1.1999560000000002
472,2017-08-20,16,0.100098,1.6999580000000005
473,2017-08-20,17,0.099976,0.6001000000000001
474,2017-08-20,18,0.099976,0.19995200000000002
475,2017-08-20,19,0.099976,0.40014800000000006
476,2017-08-20,20,0.099976,0.5000020000000001
477,2017-08-20,21,0.100098,1.0998580000000002
478,2017-08-20,22,0.199952,0.5000020000000001
479,2017-08-20,23,0.199952,0.5000020000000001
480,2017-08-21,0,0.200074,0.19995200000000002
481,2017-08-21,1,0.099976,0.100098
482,2017-08-21,2,0.099976,0.19995200000000002
483,2017-08-21,3,0.200074,0.100098
484,2017-08-21,4,0.099976,0.19995200000000002
485,2017-08-21,5,0.199952,0.100098
486,2017-08-21,6,0.099976,0.19995200000000002
487,2017-08-21,7,0.200074,0.099854
488,2017-08-21,8,0.099976,0.7001980000000001
489,2017-08-21,9,0.099976,0.39990400000000004
490,2017-08-21,10,0.099976,0.30005000000000004
491,2017-08-21,11,0.0,0.8999060000000001
492,2017-08-21,12,0.200074,0.40014800000000006
493,2017-08-21,13,0.0,0.39990400000000004
494,2017-08-21,14,0.099976,0.30005000000000004
495,2017-08-21,15,0.099976,0.19995200000000002
496,2017-08-21,16,0.200074,0.6001000000000001
497,2017-08-21,17,0.5999779999999999,2.299814000000001
498,2017-08-21,18,0.199952,0.9001500000000001
499,2017-08-21,19,0.30005,0.19995200000000002
500,2017-08-21,20,0.299928,0.100098
501,2017-08-21,21,0.200074,0.299806
502,2017-08-21,22,0.099976,0.8000520000000001
503,2017-08-21,23,0.199952,0.30005000000000004
504,2017-08-22,0,0.100098,0.19995200000000002
505,2017-08-22,1,0.099976,0.100098
506,2017-08-22,2,0.099976,0.19995200000000002
507,2017-08-22,3,0.099976,0.100098
508,2017-08-22,4,0.099976,0.099854
509,2017-08-22,5,0.200074,0.19995200000000002
510,2017-08-22,6,0.199952,0.30005000000000004
511,2017-08-22,7,0.099976,0.19995200000000002
512,2017-08-22,8,0.200074,0.100098
513,2017-08-22,9,0.199952,0.19995200000000002
514,2017-08-22,10,0.099976,0.100098
515,2017-08-22,11,0.100098,0.19995200000000002
516,2017-08-22,12,0.099976,0.100098
517,2017-08-22,13,0.099976,0.099854
518,2017-08-22,14,0.099976,0.19995200000000002
519,2017-08-22,15,0.099976,0.7001980000000001
520,2017-08-22,16,0.100098,0.5998560000000001
521,2017-08-22,17,0.099976,0.8000520000000001
522,2017-08-22,18,0.099976,0.8000520000000001
523,2017-08-22,19,0.6999539999999999,0.5000020000000001
524,2017-08-22,20,0.400026,0.30005000000000004
525,2017-08-22,21,0.200074,0.5998560000000001
526,2017-08-22,22,0.199952,0.40014800000000006
527,2017-08-22,23,0.199952,0.5000020000000001
528,2017-08-23,0,0.100098,0.299806
529,2017-08-23,1,0.099976,0.200196
530,2017-08-23,2,0.199952,0.099854
531,2017-08-23,3,0.099976,0.19995200000000002
532,2017-08-23,4,0.100098,0.100098
533,2017-08-23,5,0.199952,0.19995200000000002
534,2017-08-23,6,0.099976,0.19995200000000002
535,2017-08-23,7,0.200074,0.100098
536,2017-08-23,8,0.0,0.19995200000000002
537,2017-08-23,9,0.199952,0.30005000000000004
538,2017-08-23,10,0.0,0.19995200000000002
539,2017-08-23,11,0.199952,0.100098
540,2017-08-23,12,0.0,0.30005000000000004
541,2017-08-23,13,0.100098,0.19995200000000002
542,2017-08-23,14,0.199952,0.099854
543,2017-08-23,15,0.099976,0.40014800000000006
544,2017-08-23,16,0.7000759999999999,1.1999560000000002
545,2017-08-23,17,0.500002,1.1999560000000002
546,2017-08-23,18,0.199952,0.6999540000000001
547,2017-08-23,19,0.199952,0.5000020000000001
